age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,income,income_score
49,177211,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
51,249449,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
48,121424,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
49,224393,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
54,185407,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
50,128143,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
58,265086,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
57,154368,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
50,135465,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
45,266860,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
58,282023,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
53,173020,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
45,207277,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
57,278228,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
51,259323,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
51,168539,13,0,0,50,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
59,318450,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
51,207449,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8439078709716664
46,251474,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
46,283037,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
54,192226,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
45,243743,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
51,289436,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
49,132576,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
59,182460,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
45,242391,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
52,256861,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8439078709716664
51,197600,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
49,219611,13,0,0,75,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
46,330087,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
56,290641,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
45,285060,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
53,129525,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
51,250423,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
47,173938,13,0,0,57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8439078709716664
44,178385,14,0,0,48,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,India,<=50K,0.8437391343883647
30,146161,9,0,1887,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8437058155463381
44,212760,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8436517612776442
45,102771,9,0,1887,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8436399313264977
26,247455,13,5178,0,42,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,United-States,>50K,0.843605029714074
49,133969,16,0,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,United-States,>50K,0.8435883831104362
49,196707,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
48,162187,13,0,0,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
58,197319,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
46,128796,13,0,0,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
48,186172,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
57,132717,13,0,0,45,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.843054181028889
51,229259,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
47,212120,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
51,172046,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
54,291755,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
48,138970,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
51,193720,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
52,236497,13,0,0,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
49,175958,13,0,0,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
53,119570,13,0,0,45,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
47,144351,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
55,189719,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.843054181028889
54,149596,13,0,0,45,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.8430348260629322
23,143003,14,0,1887,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,>50K,0.843021862973582
42,182402,9,0,1887,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8429774582001128
65,209280,14,6514,0,35,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.842826097782172
55,102058,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8426475840250626
58,110820,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8426475840250626
50,57852,16,0,0,55,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8426432936262378
43,325706,15,0,0,50,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,>50K,0.8426263768613498
46,192963,13,0,2415,35,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Philippines,>50K,0.8423564543375205
47,120131,13,0,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Cuba,>50K,0.8422560558391117
40,352971,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.842246958446683
38,455379,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.842246958446683
51,99185,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8421902682326244
59,107318,4,5178,0,50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8421808640712493
42,443508,16,0,0,45,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8421647520335707
53,113995,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8417882936018848
45,172274,16,0,3004,35,Private,Doctorate,Divorced,Prof-specialty,Unmarried,Black,Female,United-States,>50K,0.8416497877824978
47,47343,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8411908520348369
53,48343,9,0,1902,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8410760575506822
47,101299,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8410402377733132
46,105444,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8410402377733132
48,107231,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8410402377733132
43,227065,14,0,0,43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8409834381580256
38,266645,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
40,180985,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
41,205153,14,0,0,50,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
40,221172,14,0,0,65,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
40,205680,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8405520050471474
40,173590,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
38,220694,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
40,319271,14,0,0,60,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
37,188612,14,0,0,50,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
41,144995,14,0,0,55,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8405520050471474
39,204501,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
37,168941,14,0,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
38,187847,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
37,259785,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
40,259307,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
38,169104,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
40,146906,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8405520050471474
46,55720,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8403251139301513
47,80914,14,0,0,47,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8403251139301513
46,56841,14,0,0,45,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8403251139301513
49,110243,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8401738346065349
48,105838,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8401738346065349
44,209174,13,0,0,70,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.840058317598098
45,363298,13,0,0,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.8396936838614799
59,91384,16,0,0,60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8396913209901448
39,177907,9,0,1887,40,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.8395968143963348
46,403911,9,0,1902,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K,0.83956580649983
43,345969,15,0,0,50,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8395492262540738
50,371305,9,0,1902,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.8393380831565682
44,176063,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8391875858395653
51,255412,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,France,>50K,0.8386366693857235
53,321865,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8382491776820015
56,204049,10,0,1848,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.8381390230144978
42,152071,15,0,0,60,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,Cuba,>50K,0.8380903141281653
41,121718,11,0,1848,48,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.8379051237860968
60,165827,16,0,0,55,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.837882972781012
60,265201,16,0,0,50,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.837882972781012
41,101593,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8376345815110974
39,108140,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8376345815110974
41,104196,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8376345815110974
40,111483,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8376345815110974
37,112838,14,0,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8376345815110974
38,115076,14,0,0,70,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8376345815110974
33,182971,10,0,1887,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.8374273645829783
52,229983,15,3103,0,30,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.8374069181878423
50,321822,15,0,0,75,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8373095950938378
44,91674,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8372872109664058
29,169544,9,5178,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8372471176325593
61,32423,9,22040,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,<=50K,0.8372269755673551
44,270147,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.8371855610972568
47,363418,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,England,>50K,0.8371819763254726
40,344060,15,0,0,50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8370546890897634
37,193855,9,0,1902,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.8368481940681548
39,140854,9,0,1902,60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8368481940681548
41,117585,9,0,1977,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8368481940681548
39,182189,9,0,1887,65,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8368481940681548
52,68982,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8367918149098588
53,22978,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.8366260248700732
49,94606,16,0,0,60,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K,0.8366003603019442
45,126754,14,0,0,45,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8363751674253421
49,368355,13,0,0,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.836267923581151
65,223580,10,6514,0,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.8361514564961853
65,172684,13,0,0,44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Mexico,>50K,0.8359696141831517
55,32365,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8359067737792298
53,94081,13,0,0,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8359067737792298
49,99361,15,0,0,45,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8358491907755974
46,99835,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8358491907755974
45,177536,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,England,>50K,0.8354432354725668
54,308087,10,0,1977,18,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.8354042459305806
40,248476,15,0,0,50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8353148563249355
37,199816,15,0,0,50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8353148563249355
37,152414,15,0,0,60,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8353148563249355
46,120902,13,3103,0,37,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8352252836886034
38,277248,14,0,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Cuba,>50K,0.8351896086132863
37,218490,14,0,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,El-Salvador,>50K,0.8351896086132863
37,221850,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Ecuador,>50K,0.8351896086132863
53,250034,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.8351704091111043
46,36228,9,0,1902,40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.8350385032183409
50,69345,9,0,1902,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.8344846453129768
31,263561,13,0,2246,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8341394090479993
42,171841,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8340991989187243
43,383670,9,0,1902,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.833689412412394
38,193815,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8336025669229626
38,241153,14,0,0,48,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8336025669229626
39,172571,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8336025669229626
41,204662,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8336025669229626
41,198196,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8336025669229626
39,327164,14,0,0,45,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8336025669229626
41,242089,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8336025669229626
59,157749,13,0,3004,40,Private,Bachelors,Widowed,Exec-managerial,Unmarried,White,Male,United-States,>50K,0.8331068363797794
53,53197,14,3103,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8330081168880172
41,46366,13,0,0,50,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Female,United-States,>50K,0.8329597552737505
43,198316,13,0,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8329552845880719
30,143078,13,0,2444,55,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States,>50K,0.8329273672785931
61,215766,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8323263897660192
60,131681,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8323263897660192
61,293899,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8323263897660192
47,85109,16,0,0,50,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8322889900216516
45,40666,15,0,0,55,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8322889900216516
42,254773,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Female,United-States,>50K,0.832058782223163
60,205246,9,0,2559,50,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States,>50K,0.8320042666490864
48,121253,13,0,2472,70,Private,Bachelors,Married-spouse-absent,Sales,Unmarried,White,Female,United-States,>50K,0.8315970389442385
40,356934,9,0,1902,45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8315566195781092
42,116632,16,0,0,45,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8314574851368605
60,317083,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8314220119350639
60,198170,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8314220119350639
51,142717,16,4787,0,60,Private,Doctorate,Divorced,Craft-repair,Not-in-family,White,Female,United-States,>50K,0.8313162470016617
44,286750,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.8311484865524285
47,471990,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.8310499190041729
60,113544,13,0,0,50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8309913209338695
56,161662,13,0,0,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8309349147354558
42,557349,13,0,0,70,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8309262150101633
46,249935,16,0,0,70,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8308389477989127
60,194252,14,3103,0,40,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.8308252087799199
61,134768,13,0,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany,>50K,0.8305766207916554
37,373699,15,0,0,60,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8305759548993201
38,348739,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8305759548993201
59,354948,13,3103,0,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8302941727385438
28,147560,10,0,1902,55,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.8301863927430426
29,260729,9,0,1977,25,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States,>50K,0.8301390874963069
41,38876,12,0,1977,50,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.8301370580460105
42,348886,13,0,0,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8300158274319378
40,196344,9,0,1887,45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8297700204374836
41,174575,9,0,1887,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8297700204374836
45,304570,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China,>50K,0.8296637011726866
47,133969,13,2885,0,65,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,<=50K,0.8296637011726866
